rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-06.00004,2008-01-01_2009-01-01,67000.0,-0.2026,4.7612,-13576.0,319021.0,-1.2e-05,0.000271,-0.1722,4.0476,1.0,1.0,1.0,1.0,6
RGI60-06.00004,2008-01-01_2010-01-01,67000.0,-0.1151,2.3882,-7713.0,160021.0,-7e-06,0.000136,-0.0979,2.0303,1.0,1.0,1.12,1.12,6
RGI60-06.00004,2008-01-01_2012-01-01,67000.0,-0.0078,1.1939,-523.0,79990.0,-0.0,6.8e-05,-0.0066,1.0148,1.0,1.0,5.12,3.12,6
RGI60-06.00004,2009-01-01_2010-01-01,67000.0,-0.0276,4.6487,-1850.0,311463.0,-2e-06,0.000265,-0.0235,3.9514,1.0,1.0,0.12,0.12,6
RGI60-06.00004,2010-01-01_2011-01-01,67000.0,-0.002,4.6716,-137.0,312996.0,-0.0,0.000266,-0.0017,3.9708,1.0,1.0,2.0,1.0,6
RGI60-06.00004,2010-01-01_2012-01-01,67000.0,0.0995,2.3317,6667.0,156231.0,6e-06,0.000133,0.0846,1.9822,1.0,1.0,4.0,2.0,6
RGI60-06.00004,2010-01-01_2015-01-01,67000.0,0.3098,0.9333,20757.0,62767.0,1.8e-05,5.3e-05,0.2633,0.7995,1.0,1.0,9.88,5.0,6
RGI60-06.00004,2010-01-01_2020-01-01,67000.0,0.3891,0.505,26070.0,34511.0,2.2e-05,2.9e-05,0.3307,0.4468,1.0,1.0,21.88,8.88,6
RGI60-06.00004,2011-01-01_2012-01-01,67000.0,0.2011,4.6707,13472.0,312955.0,1.1e-05,0.000266,0.1709,3.9706,1.0,1.0,2.0,1.0,6
RGI60-06.00004,2012-01-01_2013-01-01,67000.0,0.3853,4.6613,25817.0,312382.0,2.2e-05,0.000266,0.3275,3.964,1.0,1.0,2.88,1.0,6
RGI60-06.00004,2012-01-01_2014-01-01,67000.0,0.381,2.3349,25530.0,156582.0,2.2e-05,0.000133,0.3239,1.9884,1.0,1.0,3.88,2.0,6
RGI60-06.00004,2012-01-01_2016-01-01,67000.0,0.4386,1.1747,29385.0,79077.0,2.5e-05,6.7e-05,0.3728,1.0082,1.0,1.0,7.88,4.0,6
RGI60-06.00004,2013-01-01_2014-01-01,67000.0,0.3768,4.6688,25243.0,312877.0,2.1e-05,0.000266,0.3202,3.9703,1.0,1.0,1.0,1.0,6
RGI60-06.00004,2014-01-01_2015-01-01,67000.0,0.588,4.6732,39393.0,313274.0,3.3e-05,0.000266,0.4998,3.9767,1.0,1.0,2.0,1.0,6
RGI60-06.00004,2014-01-01_2016-01-01,67000.0,0.4961,2.3531,33240.0,157895.0,2.8e-05,0.000134,0.4217,2.0064,1.0,1.0,4.0,2.0,6
RGI60-06.00004,2015-01-01_2016-01-01,67000.0,0.4043,4.7021,27086.0,315122.0,2.3e-05,0.000268,0.3436,3.9989,1.0,1.0,2.0,1.0,6
RGI60-06.00004,2015-01-01_2020-01-01,67000.0,0.4684,1.0105,31384.0,68194.0,2.7e-05,5.8e-05,0.3981,0.8718,1.0,1.0,12.0,3.88,6
RGI60-06.00004,2016-01-01_2017-01-01,67000.0,-0.0715,4.7623,-4793.0,319074.0,-4e-06,0.000271,-0.0608,4.048,1.0,1.0,6.0,1.0,6
RGI60-06.00004,2016-01-01_2018-01-01,67000.0,0.2022,2.4463,13545.0,163942.0,1.2e-05,0.000139,0.1718,2.0804,1.0,1.0,8.88,2.0,6
RGI60-06.00004,2016-01-01_2020-01-01,67000.0,0.4844,1.2707,32458.0,85557.0,2.8e-05,7.3e-05,0.4118,1.0911,1.0,1.0,10.0,2.88,6
RGI60-06.00004,2017-01-01_2018-01-01,67000.0,0.4759,4.9192,31882.0,329688.0,2.7e-05,0.00028,0.4045,4.184,1.0,1.0,2.88,1.0,6
RGI60-06.00004,2018-01-01_2019-01-01,67000.0,0.7832,5.0717,52476.0,340081.0,4.5e-05,0.000289,0.6657,4.3182,1.0,1.0,0.0,0.0,6
RGI60-06.00004,2018-01-01_2020-01-01,67000.0,0.7667,2.6151,51371.0,175719.0,4.4e-05,0.000149,0.6517,2.2362,1.0,1.0,1.12,0.88,6
RGI60-06.00004,2019-01-01_2020-01-01,67000.0,0.7502,5.2554,50266.0,352357.0,4.3e-05,0.0003,0.6377,4.4735,1.0,1.0,1.12,0.88,6
RGI60-06.00005,2000-01-01_2001-01-01,978000.0,-0.9094,3.3068,-889350.0,3234861.0,-0.000756,0.00275,-0.773,2.8128,1.0,1.0,0.96,0.96,6
RGI60-06.00005,2000-01-01_2002-01-01,978000.0,-1.0325,1.6212,-1009738.0,1587796.0,-0.000858,0.001351,-0.8776,1.3833,1.0,1.0,1.91,1.91,6
RGI60-06.00005,2000-01-01_2004-01-01,978000.0,-0.7929,0.8098,-775430.0,794598.0,-0.000659,0.000677,-0.6739,0.6945,1.0,1.0,6.01,3.91,6
RGI60-06.00005,2000-01-01_2005-01-01,978000.0,-0.7222,0.6462,-706321.0,634737.0,-0.0006,0.000541,-0.6139,0.5557,1.0,1.0,6.08,3.98,6
RGI60-06.00005,2000-01-01_2010-01-01,978000.0,-0.4644,0.3342,-454145.0,329022.0,-0.000386,0.000281,-0.3947,0.2892,1.0,1.0,8.46,6.14,6
RGI60-06.00005,2000-01-01_2020-01-01,978000.0,0.0469,0.1662,45859.0,162552.0,3.9e-05,0.000138,0.0399,0.1413,1.0,1.0,28.4,14.94,6
RGI60-06.00005,2001-01-01_2002-01-01,978000.0,-1.1555,3.2641,-1130126.0,3193690.0,-0.000961,0.002715,-0.9822,2.7778,1.0,1.0,0.96,0.96,6
RGI60-06.00005,2002-01-01_2003-01-01,978000.0,-0.7547,3.2353,-738145.0,3164756.0,-0.000627,0.00269,-0.6415,2.7514,1.0,1.0,2.71,1.0,6
RGI60-06.00005,2002-01-01_2004-01-01,978000.0,-0.5533,1.5978,-541122.0,1563255.0,-0.00046,0.001329,-0.4703,1.3596,1.0,1.0,4.1,2.0,6
RGI60-06.00005,2003-01-01_2004-01-01,978000.0,-0.3518,3.2319,-344098.0,3160974.0,-0.000292,0.002687,-0.2991,2.7475,1.0,1.0,1.39,1.0,6
RGI60-06.00005,2004-01-01_2005-01-01,978000.0,-0.4396,3.1839,-429885.0,3114069.0,-0.000365,0.002647,-0.3736,2.7068,1.0,1.0,0.06,0.06,6
RGI60-06.00005,2004-01-01_2006-01-01,978000.0,-0.435,1.6337,-425435.0,1598147.0,-0.000362,0.001359,-0.3698,1.3896,1.0,1.0,1.06,1.06,6
RGI60-06.00005,2004-01-01_2008-01-01,978000.0,-0.3679,0.7982,-359788.0,781216.0,-0.000306,0.000664,-0.3127,0.6798,1.0,1.0,2.29,2.06,6
RGI60-06.00005,2005-01-01_2006-01-01,978000.0,-0.4305,3.2594,-420986.0,3187895.0,-0.000358,0.00271,-0.3659,2.771,1.0,1.0,1.0,1.0,6
RGI60-06.00005,2005-01-01_2010-01-01,978000.0,-0.2065,0.6577,-201970.0,643420.0,-0.000172,0.000547,-0.1755,0.5595,1.0,1.0,2.39,2.16,6
RGI60-06.00005,2006-01-01_2007-01-01,978000.0,-0.4052,3.2915,-396296.0,3219286.0,-0.000337,0.002736,-0.3444,2.7982,1.0,1.0,0.0,0.0,6
RGI60-06.00005,2006-01-01_2008-01-01,978000.0,-0.3008,1.634,-294141.0,1598283.0,-0.00025,0.001359,-0.2556,1.3894,1.0,1.0,1.23,1.0,6
RGI60-06.00005,2007-01-01_2008-01-01,978000.0,-0.1963,3.2175,-191987.0,3146749.0,-0.000163,0.002675,-0.1669,2.735,1.0,1.0,1.23,1.0,6
RGI60-06.00005,2008-01-01_2009-01-01,978000.0,-0.0249,3.4772,-24347.0,3400678.0,-2.1e-05,0.002891,-0.0212,2.9556,1.0,1.0,0.16,0.16,6
RGI60-06.00005,2008-01-01_2010-01-01,978000.0,-0.0003,1.6485,-290.0,1612202.0,-0.0,0.00137,-0.0003,1.4012,1.0,1.0,0.16,0.16,6
RGI60-06.00005,2008-01-01_2012-01-01,978000.0,0.0653,0.7934,63899.0,775987.0,5.4e-05,0.00066,0.0555,0.6745,1.0,1.0,2.99,1.96,6
RGI60-06.00005,2009-01-01_2010-01-01,978000.0,0.0243,3.5724,23767.0,3493811.0,2e-05,0.00297,0.0207,3.0365,1.0,1.0,0.0,0.0,6
RGI60-06.00005,2010-01-01_2011-01-01,978000.0,0.0071,3.29,6909.0,3217602.0,6e-06,0.002735,0.006,2.7965,1.0,1.0,0.83,0.8,6
RGI60-06.00005,2010-01-01_2012-01-01,978000.0,0.131,1.6389,128087.0,1602856.0,0.000109,0.001362,0.1113,1.3931,1.0,1.0,2.83,1.8,6
RGI60-06.00005,2010-01-01_2015-01-01,978000.0,0.4244,0.6504,415102.0,636996.0,0.000353,0.000542,0.3608,0.555,1.0,1.0,8.06,4.8,6
RGI60-06.00005,2010-01-01_2020-01-01,978000.0,0.5581,0.3379,545863.0,333602.0,0.000464,0.000285,0.4744,0.2945,1.0,1.0,19.94,8.8,6
RGI60-06.00005,2011-01-01_2012-01-01,978000.0,0.2549,3.1665,249266.0,3096875.0,0.000212,0.002632,0.2166,2.6917,1.0,1.0,2.0,1.0,6
RGI60-06.00005,2012-01-01_2013-01-01,978000.0,0.4634,3.1464,453224.0,3077374.0,0.000385,0.002616,0.3939,2.675,1.0,1.0,2.47,1.0,6
RGI60-06.00005,2012-01-01_2014-01-01,978000.0,0.4786,1.5935,468025.0,1558920.0,0.000398,0.001325,0.4068,1.3556,1.0,1.0,3.47,2.0,6
RGI60-06.00005,2012-01-01_2016-01-01,978000.0,0.7333,0.7874,717122.0,772411.0,0.00061,0.000658,0.6233,0.6748,1.0,1.0,7.47,4.0,6
RGI60-06.00005,2013-01-01_2014-01-01,978000.0,0.4937,3.1797,482826.0,3109962.0,0.00041,0.002644,0.4196,2.7033,1.0,1.0,1.0,1.0,6
RGI60-06.00005,2014-01-01_2015-01-01,978000.0,0.9032,3.1603,883285.0,3091620.0,0.000751,0.002628,0.7677,2.6883,1.0,1.0,1.76,1.0,6
RGI60-06.00005,2014-01-01_2016-01-01,978000.0,0.988,1.5914,966219.0,1558519.0,0.000821,0.001326,0.8398,1.3577,1.0,1.0,4.0,2.0,6
RGI60-06.00005,2015-01-01_2016-01-01,978000.0,1.0728,3.1226,1049153.0,3055152.0,0.000892,0.002598,0.9118,2.6572,1.0,1.0,2.24,1.0,6
RGI60-06.00005,2015-01-01_2020-01-01,978000.0,0.6918,0.6466,676624.0,634853.0,0.000575,0.000541,0.5881,0.5555,1.0,1.0,11.87,4.0,6
RGI60-06.00005,2016-01-01_2017-01-01,978000.0,0.2021,3.1417,197654.0,3072591.0,0.000168,0.002612,0.1718,2.6705,1.0,1.0,5.14,1.0,6
RGI60-06.00005,2016-01-01_2018-01-01,978000.0,0.3324,1.6297,325094.0,1594125.0,0.000276,0.001355,0.2825,1.3858,1.0,1.0,7.32,2.0,6
RGI60-06.00005,2016-01-01_2020-01-01,978000.0,0.5966,0.8137,583492.0,797309.0,0.000496,0.000679,0.5071,0.6952,1.0,1.0,9.63,3.0,6
RGI60-06.00005,2017-01-01_2018-01-01,978000.0,0.4627,3.2558,452534.0,3184420.0,0.000385,0.002707,0.3933,2.768,1.0,1.0,2.18,1.0,6
RGI60-06.00005,2018-01-01_2019-01-01,978000.0,0.7455,3.2804,729100.0,3208824.0,0.00062,0.002728,0.6337,2.7897,1.0,1.0,0.0,0.0,6
RGI60-06.00005,2018-01-01_2020-01-01,978000.0,0.8608,1.6826,841890.0,1647082.0,0.000716,0.001401,0.7317,1.4337,1.0,1.0,2.31,1.0,6
RGI60-06.00005,2019-01-01_2020-01-01,978000.0,0.9762,3.2758,954681.0,3204742.0,0.000811,0.002725,0.8297,2.7868,1.0,1.0,2.31,1.0,6
RGI60-06.00006,2000-01-01_2001-01-01,912000.0,-0.9276,3.4334,-845996.0,3132119.0,-0.000719,0.002663,-0.7885,2.9205,1.0,1.0,0.91,0.91,6
RGI60-06.00006,2000-01-01_2002-01-01,912000.0,-0.9716,1.7109,-886139.0,1562200.0,-0.000753,0.001329,-0.8259,1.4589,1.0,1.0,2.32,1.91,6
RGI60-06.00006,2000-01-01_2004-01-01,912000.0,-0.9115,0.8493,-831285.0,777937.0,-0.000707,0.000663,-0.7748,0.7302,1.0,1.0,5.24,3.91,6
RGI60-06.00006,2000-01-01_2005-01-01,912000.0,-0.8733,0.6772,-796436.0,621435.0,-0.000677,0.00053,-0.7423,0.5851,1.0,1.0,5.24,3.91,6
RGI60-06.00006,2000-01-01_2010-01-01,912000.0,-0.7202,0.3584,-656827.0,331770.0,-0.000558,0.000285,-0.6122,0.3167,1.0,1.0,6.27,4.93,6
RGI60-06.00006,2000-01-01_2020-01-01,912000.0,-0.339,0.1757,-309124.0,162435.0,-0.000263,0.000139,-0.2881,0.1548,1.0,1.0,21.83,13.18,6
RGI60-06.00006,2001-01-01_2002-01-01,912000.0,-1.0157,3.3865,-926282.0,3089575.0,-0.000787,0.002627,-0.8633,2.8812,1.0,1.0,1.41,1.0,6
RGI60-06.00006,2002-01-01_2003-01-01,912000.0,-0.9647,3.4098,-879837.0,3110687.0,-0.000748,0.002645,-0.82,2.9007,1.0,1.0,1.92,1.0,6
RGI60-06.00006,2002-01-01_2004-01-01,912000.0,-0.8513,1.675,-776431.0,1529080.0,-0.00066,0.001301,-0.7236,1.4274,1.0,1.0,2.92,2.0,6
RGI60-06.00006,2003-01-01_2004-01-01,912000.0,-0.738,3.3853,-673025.0,3087989.0,-0.000572,0.002625,-0.6273,2.8789,1.0,1.0,1.0,1.0,6
RGI60-06.00006,2004-01-01_2005-01-01,912000.0,-0.7204,3.3134,-657039.0,3022372.0,-0.000558,0.002569,-0.6124,2.8177,1.0,1.0,0.0,0.0,6
RGI60-06.00006,2004-01-01_2006-01-01,912000.0,-0.6895,1.6961,-628868.0,1547831.0,-0.000535,0.001316,-0.5861,1.4441,1.0,1.0,1.0,1.0,6
RGI60-06.00006,2004-01-01_2008-01-01,912000.0,-0.633,0.9564,-577273.0,873674.0,-0.000491,0.000743,-0.538,0.8165,1.0,1.0,1.0,1.0,6
RGI60-06.00006,2005-01-01_2006-01-01,912000.0,-0.6587,3.3808,-600698.0,3083745.0,-0.000511,0.002621,-0.5599,2.8748,1.0,1.0,1.0,1.0,6
RGI60-06.00006,2005-01-01_2010-01-01,912000.0,-0.5671,0.7009,-517218.0,640782.0,-0.00044,0.000546,-0.4821,0.5996,1.0,1.0,1.02,1.02,6
RGI60-06.00006,2006-01-01_2007-01-01,912000.0,-0.5925,3.7123,-540356.0,3385964.0,-0.000459,0.002878,-0.5036,3.1563,1.0,1.0,0.0,0.0,6
RGI60-06.00006,2006-01-01_2008-01-01,912000.0,-0.5764,1.9421,-525679.0,1771755.0,-0.000447,0.001506,-0.4899,1.6522,1.0,1.0,0.0,0.0,6
RGI60-06.00006,2007-01-01_2008-01-01,912000.0,-0.5603,4.1121,-511001.0,3750487.0,-0.000434,0.003188,-0.4763,3.4959,1.0,1.0,0.0,0.0,6
RGI60-06.00006,2008-01-01_2009-01-01,912000.0,-0.524,4.1896,-477892.0,3821104.0,-0.000406,0.003248,-0.4454,3.5617,1.0,1.0,0.02,0.02,6
RGI60-06.00006,2008-01-01_2010-01-01,912000.0,-0.5121,1.9961,-467018.0,1820905.0,-0.000397,0.001548,-0.4353,1.6978,1.0,1.0,0.02,0.02,6
RGI60-06.00006,2008-01-01_2012-01-01,912000.0,-0.5159,0.9518,-470458.0,869038.0,-0.0004,0.000739,-0.4385,0.8114,1.0,1.0,1.9,1.44,6
RGI60-06.00006,2009-01-01_2010-01-01,912000.0,-0.5002,3.9084,-456144.0,3564705.0,-0.000388,0.00303,-0.4251,3.3227,1.0,1.0,0.0,0.0,6
RGI60-06.00006,2010-01-01_2011-01-01,912000.0,-0.4612,3.5011,-420586.0,3193202.0,-0.000357,0.002714,-0.392,2.9764,1.0,1.0,0.42,0.42,6
RGI60-06.00006,2010-01-01_2012-01-01,912000.0,-0.5196,1.7478,-473898.0,1594540.0,-0.000403,0.001356,-0.4417,1.487,1.0,1.0,1.88,1.42,6
RGI60-06.00006,2010-01-01_2015-01-01,912000.0,-0.2384,0.6935,-217397.0,632734.0,-0.000185,0.000538,-0.2026,0.5902,1.0,1.0,6.67,4.42,6
RGI60-06.00006,2010-01-01_2020-01-01,912000.0,0.0423,0.3628,38579.0,330872.0,3.3e-05,0.000281,0.036,0.3084,1.0,1.0,15.57,8.24,6
RGI60-06.00006,2011-01-01_2012-01-01,912000.0,-0.5781,3.2887,-527210.0,2999685.0,-0.000448,0.00255,-0.4914,2.7963,1.0,1.0,1.46,1.0,6
RGI60-06.00006,2012-01-01_2013-01-01,912000.0,-0.3897,3.2695,-355432.0,2981914.0,-0.000302,0.002535,-0.3313,2.7794,1.0,1.0,2.31,1.0,6
RGI60-06.00006,2012-01-01_2014-01-01,912000.0,-0.1398,1.6774,-127534.0,1529857.0,-0.000108,0.0013,-0.1189,1.4259,1.0,1.0,3.31,2.0,6
RGI60-06.00006,2012-01-01_2016-01-01,912000.0,0.0123,0.8192,11243.0,747155.0,1e-05,0.000635,0.0105,0.6964,1.0,1.0,5.58,3.66,6
RGI60-06.00006,2013-01-01_2014-01-01,912000.0,0.11,3.3417,100364.0,3047623.0,8.5e-05,0.00259,0.0935,2.8405,1.0,1.0,1.0,1.0,6
RGI60-06.00006,2014-01-01_2015-01-01,912000.0,0.1271,3.3254,115882.0,3032805.0,9.8e-05,0.002578,0.108,2.8267,1.0,1.0,1.48,1.0,6
RGI60-06.00006,2014-01-01_2016-01-01,912000.0,0.1645,1.6745,150020.0,1527218.0,0.000128,0.001298,0.1398,1.4235,1.0,1.0,2.27,1.66,6
RGI60-06.00006,2015-01-01_2016-01-01,912000.0,0.2019,3.2469,184157.0,2961171.0,0.000157,0.002517,0.1716,2.7599,1.0,1.0,0.79,0.66,6
RGI60-06.00006,2015-01-01_2020-01-01,912000.0,0.323,0.6789,294555.0,619679.0,0.00025,0.000527,0.2745,0.5784,1.0,1.0,8.9,3.82,6
RGI60-06.00006,2016-01-01_2017-01-01,912000.0,0.1337,3.2767,121917.0,2988384.0,0.000104,0.00254,0.1136,2.7853,1.0,1.0,4.51,1.0,6
RGI60-06.00006,2016-01-01_2018-01-01,912000.0,0.2103,1.7003,191762.0,1550807.0,0.000163,0.001318,0.1787,1.4455,1.0,1.0,6.04,1.93,6
RGI60-06.00006,2016-01-01_2020-01-01,912000.0,0.3532,0.8544,322155.0,779716.0,0.000274,0.000663,0.3003,0.7275,1.0,1.0,8.11,3.17,6
RGI60-06.00006,2017-01-01_2018-01-01,912000.0,0.2869,3.4062,261607.0,3106503.0,0.000222,0.002641,0.2438,2.8954,1.0,1.0,1.53,0.93,6
RGI60-06.00006,2018-01-01_2019-01-01,912000.0,0.4964,3.433,452762.0,3131185.0,0.000385,0.002662,0.422,2.9187,1.0,1.0,0.23,0.23,6
RGI60-06.00006,2018-01-01_2020-01-01,912000.0,0.4962,1.771,452548.0,1615590.0,0.000385,0.001374,0.4218,1.5065,1.0,1.0,2.07,1.23,6
RGI60-06.00006,2019-01-01_2020-01-01,912000.0,0.496,3.4498,452334.0,3146471.0,0.000384,0.002675,0.4216,2.9329,1.0,1.0,1.83,1.0,6
RGI60-06.00007,2000-01-01_2001-01-01,2712000.0,-1.2948,3.519,-3511363.0,9544937.0,-0.002985,0.008116,-1.1005,2.993,0.996,1.0,0.27,0.27,6
RGI60-06.00007,2000-01-01_2002-01-01,2712000.0,-1.2504,1.6715,-3390961.0,4535843.0,-0.002882,0.003861,-1.0628,1.4245,0.996,1.0,0.69,0.65,6
RGI60-06.00007,2000-01-01_2004-01-01,2712000.0,-1.1806,0.8311,-3201857.0,2258780.0,-0.002722,0.00193,-1.0035,0.713,0.996,1.0,3.68,2.65,6
RGI60-06.00007,2000-01-01_2005-01-01,2712000.0,-1.1538,0.6639,-3128972.0,1806407.0,-0.00266,0.001547,-0.9807,0.5722,0.996,1.0,3.68,2.65,6
RGI60-06.00007,2000-01-01_2010-01-01,2712000.0,-0.9693,0.3373,-2628801.0,922869.0,-0.002234,0.0008,-0.8239,0.2975,0.996,1.0,4.97,3.93,6
RGI60-06.00007,2000-01-01_2020-01-01,2712000.0,-0.5289,0.1716,-1434289.0,470056.0,-0.001219,0.000409,-0.4495,0.1521,0.996,1.0,22.27,12.71,6
RGI60-06.00007,2001-01-01_2002-01-01,2712000.0,-1.206,3.1776,-3270559.0,8619003.0,-0.00278,0.007329,-1.0251,2.7028,0.996,1.0,0.42,0.38,6
RGI60-06.00007,2002-01-01_2003-01-01,2712000.0,-1.1239,3.0208,-3048092.0,8193622.0,-0.002591,0.006967,-0.9553,2.5693,0.996,1.0,1.97,1.0,6
RGI60-06.00007,2002-01-01_2004-01-01,2712000.0,-1.1109,1.4803,-3012753.0,4016987.0,-0.002561,0.003419,-0.9443,1.2615,0.996,1.0,2.99,2.0,6
RGI60-06.00007,2003-01-01_2004-01-01,2712000.0,-1.0979,3.0001,-2977415.0,8137546.0,-0.002531,0.006919,-0.9332,2.5517,0.996,1.0,1.03,1.0,6
RGI60-06.00007,2004-01-01_2005-01-01,2712000.0,-1.0463,2.9342,-2837431.0,7958685.0,-0.002412,0.006767,-0.8893,2.4956,0.996,1.0,0.0,0.0,6
RGI60-06.00007,2004-01-01_2006-01-01,2712000.0,-0.9934,1.5112,-2694089.0,4100352.0,-0.00229,0.003489,-0.8444,1.2871,0.996,1.0,0.99,0.99,6
RGI60-06.00007,2004-01-01_2008-01-01,2712000.0,-0.9034,0.8435,-2450124.0,2290452.0,-0.002083,0.001952,-0.7679,0.7208,0.996,1.0,1.12,1.11,6
RGI60-06.00007,2005-01-01_2006-01-01,2712000.0,-0.9405,3.0173,-2550747.0,8183803.0,-0.002168,0.006958,-0.7995,2.5659,0.996,1.0,0.99,0.99,6
RGI60-06.00007,2005-01-01_2010-01-01,2712000.0,-0.7849,0.5979,-2128629.0,1624471.0,-0.001809,0.001387,-0.6672,0.5122,0.996,1.0,1.29,1.28,6
RGI60-06.00007,2006-01-01_2007-01-01,2712000.0,-0.8516,3.3381,-2309611.0,9053650.0,-0.001963,0.007697,-0.7239,2.8383,0.996,1.0,0.0,0.0,6
RGI60-06.00007,2006-01-01_2008-01-01,2712000.0,-0.8135,1.7233,-2206159.0,4674719.0,-0.001875,0.003976,-0.6915,1.4663,0.996,1.0,0.13,0.12,6
RGI60-06.00007,2007-01-01_2008-01-01,2712000.0,-0.7753,3.6596,-2102708.0,9925234.0,-0.001787,0.008437,-0.659,3.1113,0.996,1.0,0.13,0.12,6
RGI60-06.00007,2008-01-01_2009-01-01,2712000.0,-0.7004,3.63,-1899376.0,9845060.0,-0.001614,0.008369,-0.5953,3.0861,0.996,1.0,0.17,0.17,6
RGI60-06.00007,2008-01-01_2010-01-01,2712000.0,-0.6785,1.7111,-1840041.0,4641354.0,-0.001564,0.003947,-0.5767,1.4555,0.996,1.0,0.17,0.17,6
RGI60-06.00007,2008-01-01_2012-01-01,2712000.0,-0.5988,0.8408,-1623854.0,2281561.0,-0.00138,0.001942,-0.509,0.7164,0.996,1.0,2.84,2.09,6
RGI60-06.00007,2009-01-01_2010-01-01,2712000.0,-0.6566,3.2803,-1780706.0,8896627.0,-0.001514,0.007563,-0.5581,2.7888,0.996,1.0,0.0,0.0,6
RGI60-06.00007,2010-01-01_2011-01-01,2712000.0,-0.5571,2.9885,-1510773.0,8105216.0,-0.001284,0.00689,-0.4735,2.5407,0.996,1.0,1.04,0.98,6
RGI60-06.00007,2010-01-01_2012-01-01,2712000.0,-0.5191,1.4912,-1407668.0,4044770.0,-0.001197,0.003439,-0.4412,1.2683,0.996,1.0,2.66,1.92,6
RGI60-06.00007,2010-01-01_2015-01-01,2712000.0,-0.3453,0.5897,-936561.0,1599749.0,-0.000796,0.001361,-0.2935,0.502,0.996,1.0,6.79,4.91,6
RGI60-06.00007,2010-01-01_2020-01-01,2712000.0,-0.0884,0.3113,-239778.0,844439.0,-0.000204,0.000718,-0.0752,0.2647,0.996,1.0,17.3,8.78,6
RGI60-06.00007,2011-01-01_2012-01-01,2712000.0,-0.481,2.9209,-1304563.0,7921591.0,-0.001109,0.006734,-0.4089,2.483,0.996,1.0,1.62,0.94,6
RGI60-06.00007,2012-01-01_2013-01-01,2712000.0,-0.3602,2.8998,-976920.0,7864437.0,-0.00083,0.006685,-0.3062,2.465,0.996,1.0,2.07,1.0,6
RGI60-06.00007,2012-01-01_2014-01-01,2712000.0,-0.2754,1.5317,-746959.0,4153983.0,-0.000635,0.003531,-0.2341,1.3021,0.996,1.0,3.07,2.0,6
RGI60-06.00007,2012-01-01_2016-01-01,2712000.0,-0.1814,0.7257,-491983.0,1968208.0,-0.000418,0.001673,-0.1542,0.617,0.996,1.0,5.32,3.84,6
RGI60-06.00007,2013-01-01_2014-01-01,2712000.0,-0.1906,3.0492,-516997.0,8269427.0,-0.000439,0.007029,-0.162,2.5919,0.996,1.0,1.0,1.0,6
RGI60-06.00007,2014-01-01_2015-01-01,2712000.0,-0.1377,3.03,-373552.0,8217487.0,-0.000318,0.006985,-0.1171,2.5756,0.996,1.0,1.06,0.99,6
RGI60-06.00007,2014-01-01_2016-01-01,2712000.0,-0.0874,1.526,-237007.0,4138513.0,-0.000201,0.003518,-0.0743,1.2971,0.996,1.0,2.25,1.85,6
RGI60-06.00007,2015-01-01_2016-01-01,2712000.0,-0.037,2.8676,-100461.0,7777046.0,-8.5e-05,0.00661,-0.0315,2.4375,0.996,1.0,1.19,0.85,6
RGI60-06.00007,2015-01-01_2020-01-01,2712000.0,0.1685,0.603,457005.0,1635533.0,0.000388,0.00139,0.1432,0.5128,0.996,1.0,10.5,3.87,6
RGI60-06.00007,2016-01-01_2017-01-01,2712000.0,-0.0203,2.8859,-54924.0,7826523.0,-4.7e-05,0.006653,-0.0172,2.453,0.996,1.0,5.54,1.0,6
RGI60-06.00007,2016-01-01_2018-01-01,2712000.0,0.0604,1.5095,163801.0,4093792.0,0.000139,0.00348,0.0513,1.2831,0.996,1.0,7.57,2.0,6
RGI60-06.00007,2016-01-01_2020-01-01,2712000.0,0.2199,0.7593,596372.0,2059385.0,0.000507,0.001751,0.1869,0.6456,0.996,1.0,9.31,3.01,6
RGI60-06.00007,2017-01-01_2018-01-01,2712000.0,0.141,3.0143,382525.0,8174764.0,0.000325,0.006949,0.1199,2.5622,0.996,1.0,2.03,1.0,6
RGI60-06.00007,2018-01-01_2019-01-01,2712000.0,0.3405,3.0461,923560.0,8261133.0,0.000785,0.007022,0.2895,2.5893,0.996,1.0,0.03,0.03,6
RGI60-06.00007,2018-01-01_2020-01-01,2712000.0,0.3794,1.5797,1028943.0,4284447.0,0.000875,0.003642,0.3225,1.3431,0.996,1.0,1.74,1.01,6
RGI60-06.00007,2019-01-01_2020-01-01,2712000.0,0.4183,3.0641,1134326.0,8309983.0,0.000964,0.007064,0.3555,2.6047,0.996,1.0,1.71,0.98,6
RGI60-06.00008,2000-01-01_2001-01-01,2166000.0,0.2393,3.4486,518223.0,7469696.0,0.00044,0.006349,0.2034,2.9314,0.995,1.0,0.0,0.0,6
RGI60-06.00008,2000-01-01_2002-01-01,2166000.0,0.1946,1.6596,421450.0,3594789.0,0.000358,0.003056,0.1654,1.4108,0.995,1.0,1.27,0.74,6
RGI60-06.00008,2000-01-01_2004-01-01,2166000.0,0.083,0.835,179854.0,1808558.0,0.000153,0.001537,0.0706,0.7098,0.995,1.0,4.32,2.7,6
